# Constructed from biom file
ASVID	A50P1R1	A50P1R2	A50P1R3	A625P1R1	A625P1R2	A625P1R3	SCR1	SCR2	SCR3	SoilR1	SoilR2	SoilR3
08860176ae3c731128a59f4c1c6b6b1b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0
51120839226b41d6e82a4fc385852eb5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0
a24da5beede5d6682412727addc46859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0
6879b239a7af8d5b4066ab8b0244e6c8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0
7c784e0d035c532635fe53c308dfa14e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0
780b6bebfee08975c5ae53f7401c6ea8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0
87bb9a70e1c16c52b77e19da2be89659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0
51623a8537b633281a9fcfd5cf83cbe0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0
f6e75972589e4eb1b622c984441562e1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0
1e9c3d3d1da6409cc0450452944e4cd2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
869286366ec222a1a717812b5330ee36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
c23c68524802f49da844114286d3d800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
33471c3ca5ce78c91ec619279d67e075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
cdf98909ef2f60726d930bc5578461e9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
f1d36a3f0518eef5f3190548d23a2548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
6ae2992361a47431506d98bdb7f5d737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
9a68f662ca90662c043898ba0e801215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
55d6cf84e361850ee89990ca84e6bbcb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
3acb4df0b082ff05cd3d0c41ec736c01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
4d73efaf8030df4914904ef2e782bdf0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
43c7246e8694cba339675475bacb0e56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
4ee311350dde6838c0e71c0a2facc45c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
b954b2401d32dc2830cb192c51e94df8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
110266ae9bfcca9bcf206df39ae63280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
db109489cce25976cf50d6f2d428a18a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	5.0	0.0
569106847f3ae100463a58d94c882e49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	5.0	0.0
45eb1c599d87d70412331ff035438046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	7.0	0.0
4b91fe4ca20630474cb38eeaf4e135ee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	8.0
9ec61cf77b6768972ec5489cb6896ba1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	9.0
6cc6d85540300d6de541d9c51c689bf3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	9.0
f9d38db1fdd65dbbb9b02bc955d7dce0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	9.0
dab13a04cad508237244b21e9a36ace2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	9.0
80dec19e66125234bb3f995c12bf51e8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	10.0
f58016926fdcb889fa91fd8c642905b8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	10.0
8e75a8e682109aa9d48153267f5ac714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	11.0
d672fc66083f13d47bf9e963e95d1413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	11.0
2c5b394990eb5c849f79922d3a1c451d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	5.0	7.0
8f1b76fb448d791ecd1cad7cd4bd3895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	12.0
80f3ae91b0e364760be7e73c7c3c9e81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	13.0
d2e0e16f2ed5eb8b0c71c406212ee9f3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	13.0
7c54600bc7e72d9b6a83876196838bb6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	13.0
22af17911cd03c869843307bbb42bb66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	15.0
1fb8cdaca187fa69a0ed6578fbcee733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
9be19e677d0a1117d2fd48a5754c9597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
d47cad0370cde12ece8f870f95dc5296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
c67281eb04455c25d555034bc6d71ccc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	9.0
dcd0ef0e2c363eec184f68c345a335e9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	9.0
49128995f5cf7490d05e5c06f3648fea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
cf0b4d3705bcc63867ee4b9eeabc0b44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
9e4ec3a7d61cd78f8df70ee2e2adf910	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
fe57be3cb66d161e78e4f1ba232deaf8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
63e18b86cad96295285a8e215f269fd7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
6b6271f24f29741d48343c350d216131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
42623306e08ee3df21d46bc60b0b8701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
6c2db7602c184fe59cf12b558cb6a24e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
b69394bfe5e545a90ed811aec616b731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
1ae59ed88daa640c96e3b99dc019b2f0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
10f4caea49306c865ec210fb7a5f1cc3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
7d2cbd546dbc734b73a5d9919c7af1e5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
6277805e9d5efb8b0cda1aad8492137b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
2f05e5ac007eabab2c2f9547d544f566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
8766dbde7f307913fcf8933930ac0a7a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
0bb6305f95ade5560907cc68f9d0d770	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
0901ff8364045e4be9c184767230bee1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
039a50d6a106c754b20304de62ca4eaf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
d02c3186e75afc5a9cfc4769268f3cfe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
674d46fc8a8c3d1b513ac825bfb1b11b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
15c8447f618ef8193f2e15445877cb5b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
4b45de358fe821027af17c99ab143d8a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
4754072a4af127449e46e59b30ab7001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
9142e3ea0bc336b161152dccc46cf0db	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
14bcc38f4b2e0517bc452c8d383fc0da	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
30ee635dedf73da12d620fe1c7d4d303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
cef78d90e02c8ad79407ea1ab1cbb349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
7866d47afec7b82bf293e7cf70139ec5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
fadc772a5d0ce36340730aaa25195e40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
d45d3660356a52ec93521f723408c56d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
78a4c80fc764960c384989ded7d8d1ed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
28936b5c44cb5458ea3b8a3bc8876d54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
49588ec8ec30b593d2875b0aad2ae0f2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
a95429320779b3570077d5dbc1a5fee1	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9746f6a635efd08498975d47af1f7d91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0
8053d677381e3e7dd114fecc68b93797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
f934fd5255b437925dded105c3c10069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
2e51c4964d59d133919913470d3257d9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
ccf941df76a59abf35d02a7ec60729b2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
79fe0bd5dc168c03c86c1ca440a37998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
f3e65e14168788423f731efbd7352bec	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
427ce9a05fbc51f9f22de0d544336cff	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
39a19c6773799064933938b7d0591611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
9f74622de3bb95560a3b149d268ab76c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
a08a5a2e64e111a6c160d45874fd9edb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
2b1c337935a4a009ffb6005cd3175179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
8c452ca2b22c1f02a54b2167b4063cbc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
b22ca10f8f34e93c93b45b9176306be9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
6c51b20f180b7fe5174c6684d9f6d115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
4c9557b02f8069bcee8cc04183f0f78f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
f6458cb9a1a83e729479ab662d27f2a0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
521bf891e53edd557467bd5a80d614b8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
99f3727a8125be4d32de60e2f51c6234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
d73f10dbcf30758086df1e71a0c7a2d1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
77cdf4ab86f96be31593a510ec6ec6c8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
8900dc63b3e194b6402693245aacb9b5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
8b288a871afb285ef0762eb1b1629e3d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
1874be620f2fff5f702a5b0654647bea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
29e78164899e4d7b824ad5d2c11813d1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
fde71cec3652644d689c047378568c00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	7.0	0.0
4d303b6006396b9dbe3f97d236ebc3a1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	8.0
eb4f6b1b3864aa688edfbf86c70d11b9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	9.0
b4ff0863824450953fb9f42faaf920f2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	10.0
35635898adb17c70c41112c2fbe107c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	7.0
a36849d7472d6af729d9a5d8f25dc73f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	13.0
de4ba4ccdcfa0a437aa1ce319fae607d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0
32471b0c4a7db5c7fad6c7e7e6cd5761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0
d86cce4f7586b1cb13e8e8a26705f264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0
4377518d187e1b4136ccf36575cdae01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0
7369c6023a41f561f5a762e66230852f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	4.0
44d4ebd32d405246a85af27fdebbbe13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	8.0
f761d04d6f5b0b8bfdd1d69f70dcde87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	14.0
8e26e0bc90e26afab963d2bbd58ca012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
5cd5be8d5539364362ebe28fe22092bc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
f87d737d44b7a04ee47ccbc4721c58af	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
4aa75247753ada542a0f6c5695d16bb4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
112610a262757b590b3f73b1bf5f59c7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
38411d21ce75c10a9a7fcc2623a61aad	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
8259567a5e9d7d446a10fe36dc462695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
f55d966add45d463907affa9933ed1be	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
5c99cbc125edfe0711066700245dcd31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
9bf4f3b00884a45285a47b9dd033a622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
e7682cd352db6bf286397fcd270da8ff	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
cc1f4ce9e3fbf83b9cba92380281f252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
96c32712a16d27d697e29efdda0eeda6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
7e7427e92b068f67b26aa37a5a18740f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
c9ec3c9406f57b5f35fa82db7ffddab0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
9031b5afe61fac74bf934f1476c4a0dd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
641deaca5b5e5a7f5040d907a707d3e2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
dc96e97a974bc2e794289d64bd826bdd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
7c958851b17e9c461bc4bd2d2cfcbbfc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
43dfa6b804c3c1d586198bd248fc9c92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
81a12640c01a7c4bdaa4ee3352bf13ed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
2e257f5df559cb544c3dd725a2001a2b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
a245dd3dbbab4b62baaba9b87b80bdf3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
12f2f51b4fe9f715159bc0f6262c181b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
5faedf99151f9c72f62bd36036e342af	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
149109f0caa98ba27d2c93b4ecea6919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
97771f049d5811b75537b829db4a5851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
044d644c65a6cdbeea84067e202b3db9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
8149dd9703ca3f2fd9f07ff68afd7b03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
6cf82269a7d89650c8b28694d451da06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
b48ccf15ce1e0939ec98fae0a146ee4f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
3fcaf48736db1b87f83d7706497fd5c2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
cbaee226ed26c3b018b7e6a12f0f340f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
4beeb7f9ae9602d58868d95d2015ff43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
1cf5b62b611b90873627d86cb4bf04aa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
f8c494431828df353a8427925ec60673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
683097d95a2dc39611e08c37e21c2168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0
06ba3461991b3f8536a8fc53764fe134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0
88360d92682ede4c5fb61c4addb21c57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0
5c224b95989dfc67458521bb8ed3dc9e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0
7bac320d86a5952fed7577155b7c605a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0
bda6247017661cffe2e3c0fdfef83725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0
28c20d3db686d62a98adb8933d8779a9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0
f78ef16221fe5027fb0f4c3aef1f91eb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0
24b40117d28f8651d851bc7c12279601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0
f19799b926eeee84099e137bc042ce82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0
dcdc499ed61943ac4a76e14dfde0b8d4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0
c8f02204e0ea0579b087e293a27388c3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0
910b0210901ceedb74ba97f8f2ec0b98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0
ae92af73572b1dab600ce92d0f057267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	4.0	0.0
1e8603aaa78eea4585cec9f8c1ba56a5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	4.0
244b24d0fbc396829a84761e8435c52c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	6.0
8f3c863b124e478a25a9d737cf4d862d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	6.0
bcf0bd0cbe7b9aa734745e17ca641df7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	7.0
f715bc68a1232e2513d01c4a05bd2043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	7.0
9c309373592dd61f67300d8d08de58aa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	7.0
f395abcbcb77a85a316fb541dd92b2b0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	7.0	0.0
93ccab573b24d0e477b68da6554c8ec4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	7.0
cc251ab57fe4a780b91ce938ad11c485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	8.0	0.0
4de450687abadb1ff371d4fc6517f75e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	8.0	0.0
eb3edbbdaf9a1b3de3bf2c1594e50eac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	9.0
c2bfb8acc2f787bf469d64b5cd4ae303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	9.0	0.0
2932471a404a18dea9ec6a91b06caf65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	10.0
4b490d7d6282f43bf26d4eda7804ab93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	10.0
aad91c502f48997a1c01abc608c836f5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	10.0
4213de2ffe73a1a8ecd80a8a03346f87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	13.0
eced22a76640c5c38d3b342c809f9d22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0
934e04ecd497c47ee3fc62eefa18193f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0
9ea060f590410005f9dcf11c6aae66dd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0
e25001fe34dc1d8a7ef5c9fcc5a5c7b7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0
02b9825fe88fd98ed7c0f2f549152855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	10.0
6499e0b47681dec6134b1a64c2172e7a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	15.0
514226e1d2f901e5d5bdd783bfec653b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0
bf8abe465becbfd4cf9622c128db3be3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0
e2338ef14c99162ecd1d491378234ce6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0
6ffda15bb6a9d5a1b578b59da54a2eed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0
a53b83ad5941772f1bf9c3e562141292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0
2a0c80cb02c6d6e6c4d721ce1e88a2ff	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0
630537af2d8a2dbd749c9aac9c72cbbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0
